route_id,guid,geom,x,y,dist_center,dist_bike_parking,n_bike_parking,highway_class,dist_est_biciq,n_est_biciq,dist_ciclovia,n_intersect,dist_intersect,n_busstops,dist_busstop,n_accidents,dist_accident,n_deadly_accidents,dist_deadly_accident,dist_brt_corr,n_zebra_crossings,dist_zebra_crossings,n_speedbumps,dist_speedbumps,n_traffic_signals,dist_traffic_signals,frac_green_areas,dist_green_area,n_parking,dist_parking,dist_oneway,n_shopss,dist_shop,land_use,n_education,dist_education,slope,elevation
C05-RO01,632,010100002031BF0D000BF5D70797A253C025AC76EC6673D2BF,-78.5404681786496,-0.288293581887674,8214.303775327,638.158076863,0,secondary,7853.066305808,0,2500.929089328,5,2.632421452,2,2.632551374,0,519.010633424,0,229.16145457,256.217915407,0,237.440028207,0,616.138054552,0,363.89347416,0,66.982783397,0,379.133142454,0.126541445,0,263.97902984,sin dato,0,195.143123086,89.9893569946289,2877.36669921875
C23-RO05,633,010100002031BF0D0093CC770097A253C06751174EE6EED0BF,-78.5404664201654,-0.264581276188684,5867.454680413,2281.23019025,0,path,5524.400139518,0,0.63392453,0,90.639026319,0,805.054679502,0,591.735577485,0,500.405858522,830.729110026,0,137.967563941,0,97.45028831,0,1156.601614245,0.58950408193942,0,0,360.360634021,14.895701434,0,452.38826334,res.bajo consumo,0,183.903429294,89.9898681640625,2836.04907226562
C23-RO01,634,010100002031BF0D006E17071D97A253C0DC7E3E048D49D0BF,-78.540473229337,-0.254489187378551,4958.346053961,1882.226746102,0,primary,4635.087182815,0,831.773746754,1,25.45888415,0,155.296190801,0,246.872763338,0,329.573038458,1250.190358,0,82.02583205,0,150.479954307,0,2248.211871346,0.0439324784554234,38.031494186,0,1210.305870087,0.256105165,0,141.01084465,res.bajo consumo,0,321.469073466,89.9585189819336,2836.97534179688
C19-RO03,635,010100002031BF0D006F53D44296A253C08E836D802994D0BF,-78.5404212068076,-0.259043097894442,5355.375687008,2103.311147821,0,tertiary,5021.517396246,0,470.00512776,2,22.031799575,0,385.986792248,0,433.201531029,1,33.83725557,1084.359905182,0,152.974605575,0,117.382671295,0,1772.323086269,0.0213767114213964,39.014233495,0,739.415435699,354.964804052,0,609.703019171,res.bajo consumo,0,125.53412913,89.9810028076172,2842.66064453125
C11-RO01,636,010100002031BF0D0007CF361F96A253C000BA86F74C94D0BF,-78.540412715458,-0.25905155346382,5355.581484924,2103.030212897,0,tertiary,5021.68401189,0,468.732366838,2,20.699334233,0,387.275529497,0,433.57915849,1,35.070017074,1083.287732274,0,151.642845187,0,117.779562409,0,1771.375969469,0.0175448248901479,40.286615427,0,738.138166806,356.297279826,0,610.48009704,res.bajo consumo,0,126.865271267,89.9810028076172,2842.66064453125
C11-RO07,637,010100002031BF0D004423C05F95A253C0B4AEA99F0B95D0BF,-78.5403670669885,-0.259097009583211,5356.693374631,2101.533776287,0,tertiary,5022.58568108,0,461.895930404,2,13.536204439,0,394.208609778,0,435.673475644,1,41.802196902,1077.533815828,0,144.483689044,0,120.14421936,0,1766.29290758,0.00233291320654912,47.183680185,0,731.275100232,363.460508594,0,614.690240989,res.bajo consumo,0,134.021785589,89.9810028076172,2842.66064453125
C05-RO05,638,010100002031BF0D00292D012D95A253C08997E61C7D9DD1BF,-78.5403549682129,-0.275237348769558,6890.54283768,1311.1181529,0,tertiary,6536.159420632,0,1070.422212169,3,4.383975223,1,47.751425131,0,458.868165719,0,292.657291563,18.257777034,2,36.348601418,0,286.565436765,3,19.188100827,0,139.04368048,0,168.004986739,0.131636121,0,511.559141677,res.bajo consumo,0,123.053394342,89.8864974975586,2854.63720703125
C23-RO02,639,010100002031BF0D0035FCD82B95A253C0A73E2EBBE0ECD0BF,-78.5403546923634,-0.264457876962278,5849.207651344,2298.891147296,0,path,5506.085738353,0,1.704880608,0,85.904445417,0,809.79447071,0,605.658327944,0,484.200715402,833.108339506,0,156.435828603,0,111.078254536,0,1170.190880776,0.609496535653304,0,0,349.579527254,16.968624504,0,456.922413948,res.bajo consumo,0,170.722200161,89.9898681640625,2836.04907226562
C11-RO02,640,010100002031BF0D006DDA71E294A253C02647E2F8F5EFD0BF,-78.540337191758,-0.264646046686823,5865.828808346,2280.739036946,0,tertiary,5522.404408669,0,14.540776661,0,74.640758249,0,821.123696958,0,605.330395041,0,496.613751038,815.925057467,0,144.139110719,0,90.330439935,0,1149.258988902,0.412645985840217,7.651921696,0,345.433675322,0.010644527,0,438.341333896,res.bajo consumo,0,170.474586808,89.9939041137695,2843.57275390625
C11-RO02,641,010100002031BF0D00501ECF4D93A253C08330CC801A97D0BF,-78.5402407190934,-0.259222627428933,5359.801783194,2097.501679156,0,tertiary,5025.116299654,0,443.047195526,3,6.276294775,0,413.427861289,0,442.004213818,0,60.93863192,1061.700174458,0,124.685572883,0,128.5361018,0,1752.321564671,0.00370010483146079,46.34057581,0,712.32943394,383.271679636,0,626.601012631,res.bajo consumo,0,153.817105225,89.9779357910156,2841.82275390625
C11-RO04,642,010100002031BF0D001F5BB1AE90A253C017A9BA6EB399D0BF,-78.5400807125084,-0.259381158956459,5363.790811725,2092.618916198,0,tertiary,5028.38242914,0,419.35971961,3,19.369991348,0,437.810447437,0,451.087070803,0,85.578606961,1041.850994469,0,99.661778851,0,142.385221519,0,1734.85271858,0.0962800181070431,22.084529105,0,688.461027128,408.31721052,0,642.184076359,res.bajo consumo,0,150.322018067,89.9779357910156,2841.82275390625
C23-RO01,643,010100002031BF0D0066A1405B90A253C0B90AFCBB7A3CD0BF,-78.5400608187825,-0.253691371515895,4860.768314925,1810.325451287,0,primary,4538.364503026,0,845.001824429,2,25.72025311,0,55.878820165,0,271.527643945,0,231.135650609,1253.670924001,0,179.206799982,0,240.62755409,0,2347.381362658,0,88.051288946,0,1283.308725875,0.011686609,0,58.373158677,res.bajo consumo,0,228.056667492,89.9742660522461,2837.39208984375
C23-RO03,644,010100002031BF0D00C925E31590A253C01D08668658EED0BF,-78.5400442808378,-0.264547473190875,5839.1820922,2304.602668331,0,tertiary,5495.265291634,0,31.156383888,0,52.649059339,0,810.119660022,0,638.811063087,0,487.630003545,803.131275226,0,175.873746558,0,87.745624027,0,1160.561129458,0.402455941452557,5.994700776,0,314.077910116,0.110116488,0,430.615204479,res.bajo consumo,0,136.819048813,89.9950637817383,2841.07641601562
C11-RO05,645,010100002031BF0D001B307D1390A253C02AF69D344D9AD0BF,-78.5400437090433,-0.259417821296526,5364.729548171,2091.530795726,0,tertiary,5029.155217515,0,413.904472902,3,13.577857987,0,443.459740549,0,453.358709916,0,91.308343531,1037.292652558,0,93.876391508,0,146.013250571,0,1730.839333217,0.126133631878265,16.80811921,0,682.953173903,414.109293536,0,645.872602297,res.bajo consumo,0,146.526692268,89.9755783081055,2842.6396484375
C19-RO02b,646,010100002031BF0D0002D78E1090A253C0803E0C1C509AD0BF,-78.5400430102273,-0.259418513670404,5364.747334937,2091.510395289,0,tertiary,5029.169874784,0,413.801537838,3,13.468472712,0,443.566463752,0,453.402212556,0,91.41662614,1037.20668604,0,93.767141612,0,146.083109081,0,1730.763636776,0.126712725140368,16.711760016,0,682.84920252,414.2186779,0,645.94255772,res.bajo consumo,0,146.456274593,89.9755783081055,2842.6396484375
C05-RO01,647,010100002031BF0D009264CB408FA253C061C765332195D1BF,-78.5399934755572,-0.274727153962081,6821.733672398,1379.192629457,0,tertiary,6467.211649943,0,1025.324755778,4,41.911146644,2,5.835741935,0,489.148573923,0,360.857626715,0.297918139,4,36.320988541,0,241.089238309,2,44.298129949,0,76.797803584,0,115.943284452,0.016012871,0,579.751505767,res.medio consum,0,145.706588179,89.9295959472656,2854.66967773438
C11-RO06,648,010100002031BF0D003149CCE78EA253C06EF13F22769BD0BF,-78.5399722571353,-0.259488614508675,5366.559428611,2089.473519634,0,tertiary,5030.665970141,0,403.397235484,3,2.393595223,0,454.378431781,0,457.9205988,0,102.392060916,1028.525849557,0,82.707761536,0,153.395338159,0,1723.118322854,0.187579843935425,8.221567518,0,672.33129555,408.996030638,0,653.081388548,res.bajo consumo,0,139.586745128,89.9755783081055,2842.6396484375
C11-RO08,649,010100002031BF0D00E5AD3CC08EA253C070237E549D9BD0BF,-78.5399628250667,-0.259497959625654,5366.802678366,2089.206269385,0,tertiary,5030.867222177,0,402.012948578,3,0.917347914,0,455.820725156,0,458.539786504,0,101.327575214,1027.372088161,0,81.233760225,0,154.403980939,0,1722.101945184,0.19590311637746,7.468330655,0,670.930511514,407.521886924,0,654.041343776,res.bajo consumo,0,138.712073466,89.9755783081055,2842.6396484375
C05-RO05,650,010100002031BF0D00199262A38EA253C0C70B59CE9D94D1BF,-78.539955946217,-0.274695827018317,6816.734572649,1384.618987088,0,tertiary,6462.181759521,0,1023.106309111,2,36.592174625,2,10.032503304,0,492.965307565,0,366.275115712,0.359647769,4,30.91327628,0,239.281790442,1,49.73393881,0,72.718404301,0,113.904925284,0.034766191,0,584.667139775,res.medio consum,0,149.756147206,89.9295959472656,2854.66967773438
R19-RO01b,651,010100002031BF0D00B04CEDA68EA253C06EAE0365B69BD0BF,-78.5399567906741,-0.259503935477119,5366.958246047,2089.035633842,0,tertiary,5030.995942068,0,401.127956157,2,0.034637581,0,456.743407646,0,458.93767514,0,100.389780703,1026.634409393,0,80.290992775,0,155.052893099,0,1721.45236625,0.201242458413216,7.043300297,0,670.034785558,406.579008286,0,654.656183412,res.bajo consumo,0,138.15779911,89.9755783081055,2842.6396484375
C19-RO02,652,010100002031BF0D00817F2A2A8DA253C07D8BE240099DD0BF,-78.539866010191,-0.259584725727272,5368.489221928,2085.933845976,0,tertiary,5032.141482778,0,388.772888686,2,13.541180183,0,470.086391012,0,464.151427664,0,87.105950359,1015.677027374,0,66.778338847,0,164.147256141,0,1712.725857562,0.272013713782659,6.939813368,0,657.483434679,393.146080293,0,662.987697152,sin dato,0,130.110543614,89.9731750488281,2842.1982421875
C11-RO04,653,010100002031BF0D000084158F8CA253C060D972F897E8D0BF,-78.5398290357698,-0.264196388841262,5793.393288142,2350.162583391,0,tertiary,5449.500205014,0,20.893647559,1,36.068870002,0,825.963496774,0,667.638958191,0,445.835819318,817.305513896,0,212.225606044,0,61.570853676,0,1200.394664942,0.616411948535576,13.25554039,0,297.859833817,0.112188909,0,454.65863989,res.bajo consumo,0,115.161363834,89.995964050293,2835.69555664062
C23-RO05,654,010100002031BF0D00A10EE8988CA253C0BFC4FCECDAE4D0BF,-78.5398313776191,-0.263968211586938,5772.064370294,2372.91858622,0,path,5428.496956862,0,2.778656555,1,36.413929427,0,832.989225519,0,671.841119091,0,420.651852532,836.839333164,0,190.278734284,0,71.811138778,0,1225.732086782,0.665695500332926,0,0,305.588810781,19.325180794,0,477.994577922,res.bajo consumo,0,123.58083802,89.995964050293,2835.69555664062
C05-RO01,655,010100002031BF0D004ECB08BF8BA253C066CEA6F1E17CD2BF,-78.5397794328576,-0.288872228610876,8244.871597821,729.276160291,0,secondary,7882.847075323,0,2574.281505337,0,66.757962287,0,102.600867818,0,494.311892666,0,130.948726129,161.521101032,0,334.273138741,0,669.041801447,0,369.517531551,0,166.625176289,0,477.651118701,7.080814222,0,363.873739619,sin dato,0,284.189897819,89.9723739624023,2880.00122070312
C05-RO02,656,010100002031BF0D0088E105AC8BA253C0001428CFC680D1BF,-78.5397749001914,-0.273484899808238,6687.772039688,1493.893052047,0,residential,6333.888310714,0,900.864376813,3,0.000099995,0,145.921136063,0,518.651023712,0,390.057811932,90.131729625,0,80.459445526,0,138.242069083,0,176.363995219,0.215911763059143,9.816849021,0,63.425470538,91.78236871,0,644.558688245,res.bajo consumo,0,146.672745074,89.9217300415039,2853.83056640625
C05-RO04,657,010100002031BF0D0088E105AC8BA253C0001428CFC680D1BF,-78.5397749001914,-0.273484899808238,6687.772039688,1493.893052047,0,residential,6333.888310714,0,900.864376813,3,0.000099995,0,145.921136063,0,518.651023712,0,390.057811932,90.131729625,0,80.459445526,0,138.242069083,0,176.363995219,0.215911763059143,9.816849021,0,63.425470538,91.78236871,0,644.558688245,res.bajo consumo,0,146.672745074,89.9217300415039,2853.83056640625
C05-RO05,658,010100002031BF0D00988880B58BA253C000D488C4C680D1BF,-78.5397771601878,-0.273484889915665,6687.886652018,1493.720768943,0,residential,6334.006338639,0,900.780300742,3,0.251400017,0,145.881299795,0,518.403637611,0,389.817409682,90.299885388,0,80.630807799,0,138.048665549,0,176.281981633,0.217402216357131,9.645664569,0,63.198658028,91.928099259,0,644.628349904,res.bajo consumo,0,146.640327945,89.9217300415039,2853.83056640625
C05-RO06,659,010100002031BF0D0088E105AC8BA253C0001428CFC680D1BF,-78.5397749001914,-0.273484899808238,6687.772039688,1493.893052047,0,residential,6333.888310714,0,900.864376813,3,0.000099995,0,145.921136063,0,518.651023712,0,390.057811932,90.131729625,0,80.459445526,0,138.242069083,0,176.363995219,0.215911763059143,9.816849021,0,63.425470538,91.78236871,0,644.558688245,res.bajo consumo,0,146.672745074,89.9217300415039,2853.83056640625
C19-RO03,660,010100002031BF0D00A12CB79C8BA253C0F81A18F76A9ED0BF,-78.5397712506115,-0.259669057181255,5370.123108873,2082.784692627,0,tertiary,5033.375654244,0,375.961256044,1,27.646297134,0,484.02427743,0,469.946607466,0,73.329182027,1004.305780759,0,52.673493325,0,174.252803464,0,1703.683496156,0.337858098183585,7.229749379,0,644.423415295,379.124359306,0,671.864120571,sin dato,0,122.738985895,89.9731750488281,2842.1982421875
C11-RO01,661,010100002031BF0D008754FE768BA253C0893438898C9ED0BF,-78.5397622569745,-0.25967706108424,5370.280080293,2082.490522877,0,tertiary,5033.494827545,0,374.750130618,1,28.985014946,0,485.347625077,0,470.514890529,0,72.028232757,1003.230142375,0,51.334809616,0,175.240634776,0,1702.828860996,0.343373010438107,7.262663586,0,643.186181616,377.793556986,0,672.715863636,sin dato,0,122.100905988,89.9731750488281,2842.1982421875
C05-RO01,662,010100002031BF0D00A86E9B2D8BA253C000C846B75681D1BF,-78.5397447603124,-0.273519209843585,6689.619834024,1493.444213914,0,residential,6335.663472584,0,905.574843644,3,5.077995667,0,142.760154701,0,521.316673806,0,394.395501191,85.053826406,0,75.382953073,0,143.262408433,0,173.930155636,0.197203418052029,14.893419075,0,65.016465773,86.73310081,0,647.291530667,res.bajo consumo,0,150.905122435,89.9217300415039,2853.83056640625
C05-RO03,663,010100002031BF0D003449D6C88AA253C0496220EA2381D1BF,-78.5397207348477,-0.273507097853813,6687.196669259,1496.264414911,0,residential,6333.213772531,0,905.197941094,3,6.508924803,0,144.611224233,0,524.172947412,0,396.541439568,84.279710564,0,74.613001693,0,144.459369409,0,176.149242005,0.179282568976713,15.714646815,0,67.993316372,86.294049663,0,645.266062632,res.bajo consumo,0,149.984444257,89.9217300415039,2853.83056640625
C11-RO07,664,010100002031BF0D005C06F7AF8AA253C0C8506CA93D9FD0BF,-78.5397148048737,-0.25971929116464,5371.113739351,2080.951999576,0,tertiary,5034.129455779,0,368.374630941,1,36.048339422,0,492.33122935,0,473.564628563,0,65.189509062,997.56541661,2,44.271699962,0,180.527504415,0,1698.329998238,0.369404764258691,7.452224783,0,636.665105208,370.771996526,0,677.235897772,sin dato,0,118.927258178,89.9731750488281,2842.1982421875
C23-RO02,665,010100002031BF0D00FDDBD6318AA253C08615810A8BE3D0BF,-78.5396847341762,-0.263888130434076,5755.835281668,2379.868613918,0,path,5412.060848986,0,3.217052217,1,28.076480568,0,834.46886069,0,689.587506969,0,410.205331983,833.450479463,0,174.429626106,0,65.035206824,0,1235.424481921,0.617385676306153,0,0,293.498724499,15.683366541,0,480.143534358,res.bajo consumo,0,113.399306267,89.995964050293,2835.69555664062
C05-RO05,666,010100002031BF0D00C7F702CD89A253C003507AFE1194D1BF,-78.539660694979,-0.274662493241749,6798.576681044,1411.216824879,0,tertiary,6443.62330899,0,1029.054983601,4,12.967207374,1,38.827973306,0,525.353250257,0,392.808773449,17.518778607,6,7.877252504,0,249.66722103,0,77.959396398,0.0209937424296968,40.896108632,0,125.356194918,0.119708689,0,602.556024923,res.bajo consumo,0,182.548516102,89.9216079711914,2854.74169921875
C11-RO02,667,010100002031BF0D00BB0CBBCB89A253C06C9F25F132E6D0BF,-78.5396603895814,-0.264050231452066,5769.660253374,2372.976914854,0,tertiary,5425.605646886,0,13.523522177,1,15.515936377,0,828.136175505,0,688.838610458,0,427.98140006,817.713112571,0,189.323494769,0,50.96240923,0,1217.582866476,0.545089993496887,8.579815669,0,284.634124417,0.126118785,0,462.35504339,res.bajo consumo,0,102.499122929,89.995964050293,2835.69555664062
C11-RO02,668,010100002031BF0D00B706EF8188A253C0C7A05E482EA1D0BF,-78.5395817598572,-0.259837694810369,5373.499952119,2076.760355485,0,tertiary,5035.961212549,0,350.639766758,0,55.852314112,0,511.9233497,0,482.564143612,1,46.375696388,981.779492077,6,24.468994869,0,182.063835622,0,1685.809991439,0.35192164276189,7.983711554,0,618.444990688,351.085120531,0,690.136721259,sin dato,0,111.942202574,89.967903137207,2842.9228515625
C23-RO01,669,010100002031BF0D00D1EEAF2C88A253C046A5B0DF2A30D0BF,-78.5395614355177,-0.252939909407889,4761.028922919,1733.234064064,0,primary,4439.111040178,0,847.37347438,1,48.94974206,3,17.516061969,0,317.983958404,0,131.57271968,1246.82575845,0,102.774480299,0,332.581121692,0,2447.706511245,0,131.058353292,0,1352.799088777,0.175707401,0,76.918615312,res.bajo consumo,0,136.671149147,89.9804916381836,2838.7587890625
C11-RO04,670,010100002031BF0D00CCF71EC185A253C0EC453288A1A3D0BF,-78.5394137194082,-0.259987242702748,5376.616558143,2071.724611596,0,tertiary,5038.38508185,0,328.578028388,0,52.082654994,0,536.691099594,0,494.830470617,1,24.912888829,962.038729482,6,0.662012823,0,178.814995215,0,1670.198268334,0.228794527893263,8.694679846,0,595.576890128,326.219916582,0,706.887495879,sin dato,0,107.774098459,89.966796875,2842.7109375
C23-RO03,671,010100002031BF0D00610F510185A253C04BE7C2DD93E4D0BF,-78.5393679896929,-0.263951269687472,5743.113884468,2360.106274636,0,tertiary,5398.563407976,0,25.981104573,1,22.823725416,0,819.143570673,0,707.729502698,0,415.967495304,806.355579848,0,167.440415767,1,41.801825013,0,1230.878791963,0.328976059218601,21.327778025,0,258.316584819,0.055242397,0,462.024488434,res.bajo consumo,0,80.808262402,89.9962997436523,2837.7421875
C19-RO02b,672,010100002031BF0D0053EF131785A253C0A833B7DC38A4D0BF,-78.5393731779744,-0.26002332262288,5377.385621407,2070.553099487,0,tertiary,5038.988281313,0,323.319762932,1,49.896497337,0,542.669936275,0,497.932759885,1,20.949324546,957.288472804,6,6.538644762,0,178.54776099,0,1666.466101432,0.196364304323059,9.213168253,0,590.085794742,320.220938223,0,711.001460324,sin dato,0,107.618181965,89.966796875,2842.7109375
C11-RO05,673,010100002031BF0D00302DAC1C85A253C096F416E233A4D0BF,-78.5393745118533,-0.260022135534947,5377.360211983,2070.591374861,0,tertiary,5038.968321235,0,323.492337193,1,49.958351206,0,542.473203183,0,497.829833288,1,21.064097985,957.44476395,6,6.393951785,0,178.553314969,0,1666.588681107,0.197432040858556,9.192252575,0,590.266291828,320.418314342,0,710.865667966,sin dato,0,107.617931914,89.966796875,2842.7109375
C11-RO06,674,010100002031BF0D00E171D8E183A253C0030667104CA5D0BF,-78.539299451229,-0.26008893586922,5378.801273699,2068.466063795,0,tertiary,5040.103564335,0,313.82893772,2,41.24366762,0,553.545872542,0,503.710776305,1,17.174529231,948.649879413,6,5.708454367,0,178.584139262,0,1659.713683414,0.138175197656542,14.675345766,0,580.12762458,309.31147825,0,718.552449228,sin dato,0,108.200106896,89.966796875,2842.7109375
C05-RO01,675,010100002031BF0D007FB89BCF83A253C0CF8E1F87C78BD1BF,-78.5392951031408,-0.274156457859346,6730.035627399,1479.252078814,0,tertiary,6374.929831112,0,989.309085027,3,8.946084001,0,103.753693472,0,564.501535059,0,435.536702361,1.104383611,2,15.566105188,0,228.23837646,0,144.583112329,0.140628648881317,25.142968204,0,120.560080513,0.010066385,0,671.34018626,res.medio consum,0,230.264404845,89.9222564697266,2854.1630859375
